,time,text
954,2020-02-09,"There is no climate emergency. The rest of Antarctica is colder than normal, and short-term local weather events do not equal long-term climate change."
955,2020-02-09,BBC News - Climate change: Loss of bumblebees driven by 'climate chaos' 
956,2020-02-09,"Truly frightening what our planet is going through right before our own eyes. The climate changes, yes, but over millions of years. Not within a handful of years at a time. "
957,2020-02-09,"I'm an atheist, gay, socialist, vaxxer who believes in science and climate change ... IT WAS ME."
958,2020-02-09,I planted 5 trees last year at my house here and this year will be more! I never see the #ClimateChange people doing anything but whining.
959,2020-02-09,"When did you last see anything big come from the Green Party about climate change? Honestly??? I want a party who focuses on climate instead they muck around with stuff other parties cover. A Lab/RealGreen Govt would be my choice, but we don't have a real green party"
960,2020-02-09,No storm in a teacup she was brewing for a while stirring emotions as we looked in vain through a cloudy glass. #stormCiara #Lancashire #amwriting #poetry #ClimateChange
961,2020-02-09,He gets how to pander. I'll give him that. He doesn't give a crap about climate change. It's all a power and money grab and it's served him well for 40 years.
962,2020-02-09,Are you seriously a climate change denier? Damn man. I know for a fact you are smarter than that.
963,2020-02-09,This is quite literally on the level of climate change denial at this point
964,2020-02-09,Life Cycle of a Planet: Global Warming and Climate Change} Some people have... https://lifecycleofaplanet.blogspot.com/2020/02/global-warming-and-climate-change-some.html?spref=tw
965,2020-02-09,"Talking about climate change and some crying wolf out loud, that sure helped them to understand climate change... Make Greta don't find out... "
966,2020-02-09,"Philosophers should talk more about climate change. Yes, philosophers http://backreaction.blogspot.com/2020/02/philosophers-should-talk-more-about.html?m=1"
967,2020-02-09,@SpeakersAcademy The comments section isn't the only thing disabled in this video. #OkBoomer #ClimateChange 
968,2020-02-09,Broke: Climate Change is real and seriously threatens humanity. Woke: Political Climate has changed and seriously threatens humanity. For real. 
969,2020-02-09,"The #Oscars and all involved can Foxtrot Oscar as far as I’m concerned. Overpaid, overwoke, over annoying, over arrogant morons preaching about inequality, racism and climate change is NOT my idea of entertainment #Oscars2020"
970,2020-02-09,"Thus...climate change is a hoax, right? Florida is still above water after a 30 year prediction it wouldn't be! God's in control! "
971,2020-02-09,BBC News - Climate change: Why are US senators wearing this symbol? 
972,2020-02-09,"Gavin Schmidt has helped encourage many people along the way to climate change scepticism. And possibly even climate change denial. Keep up the good work, Gav. "
973,2020-02-09,"#climatechange requires good faith action on part of major political parties. Time for them to put the flag in the ground and explicitly state that the ‘new normal’ demands more than the lazy, sly ‘business as usual’, #whowouldhavethought"
974,2020-02-09,I look at the world #Racism #Brexit #DonaldTrump #Murder #ClimateChange #MassExtinction and I think.. why do we prioritise things like #TheOscars im not against it.. I just thing it’s strange 
975,2020-02-09,He’s right tho. Fuck climate change there’s more important things going on.
976,2020-02-09,Did you know carrying a fucking watermelon is Climate change? 
977,2020-02-09,"It's a model, not a lie. It also seems to be a lot more predictive than current climate change models. "
978,2020-02-09,"Bernie is a typical Socialist. He has no intention of redistributing his millions or selling one of his mansions to redistribute to those less fortunate, but he would mandate we do-He is all in for solving ""climate change"" but he won't give up his private jets,etc - but you must."
979,2020-02-09,"Doing a bit of math: at least 3,500 miles (depending on actual ""arc"" taken for the flight plus a few miles to align from and to the strips) and taking just under five hours gives an ""average"" speed of 700 mph. Considering also time to speed up and down, can we exclude sonic boom?"
980,2020-02-09,"Without #elephants, the integrity of a dynamic ecosystem disintegrates. Elephants engineer proper functionality in the wild. Elephants also help to mitigate climate change, so the protection of their wild spaces is ever more urgent. #BotswanaStopTheKilling #DefendTheWild pic.twitter.com/kSwFakDuok"
981,2020-02-09,What strategies does the @TheAusInstitute have for combating Climate Fatigue? - the surrendering and apathy of the public towards climate change because of the endless doomsayings (true though they are) without propositions of realistic and viable solutions?
982,2020-02-09,One Small Change: Tiny Irish school’s climate-crisis rap going viral 
983,2020-02-09,Sanders just wants peace for the planet. We ALL should be concerned with the rapid climate changes that is happening everywhere on our planet. 
984,2020-02-09,How a plant-rich diet can help fight climate change and reduce stress 
985,2020-02-09,Thank God the American people won’t buy this bullshit. We are not going back to the dark ages. You are right. No matter what we do in climate change won’t matter because China and India will never be stupid and stop their growth over climate change 
986,2020-02-09,"Sowing doubt and uncertainty again, so Exxon Mobil can stay at the top of the heap. One of the reasons scientists are so concerned is because the effects of climate change are moving even faster than some of the models predicted | #ClimateCrisis"
987,2020-02-09,Well Danny Healy Rae has finally accepted that Climate Change will destroy the planet. And boy does he embrace it. 
988,2020-02-09,#ClimateChange #Droughts #Floodings How climate change is affecting Argentina crops? Are Argentina farmers facing a dramatic change? How much could be lost in extreme conditions? How seed industry is adapting to it? Click here to know: 
989,2020-02-09,Only measure of support for a new pipeline is the measure of support for stopping climate change. @CoastalGasLink has persuaded some that this pipeline is needed to stop #climatechange. That's an obvious &amp; outright lie. When pointed out support disappears except among deniers.
990,2020-02-09,Climate ALWAYS CHANGES! But why does it matter AOC said we have 12 Year until we all die! Dims will would 24 hours for free to STOP climate change. 
991,2020-02-09,Zali Steggall to unveil climate change bill and push for a conscience vote for MPs | Australia news | The Guardian. 
992,2020-02-09,"On top of #sportsrort, pushing unsustainable energy for their own agenda, miss-managing the fire season and lying about it, and denying climate change, our shitty govt now wants to push this rubbish through. Enough! #auspol2020 #AuspolSoCorrupt"
993,2020-02-09,There is nothing affordable about Climate Change !
994,2020-02-09,Climate change is done by Sun. 
995,2020-02-09,"Climate change protesters causing havoc, blocking roads, provoking people and police don’t do anything... Football fan and it’s fair game for the police. Disgrace. "
996,2020-02-09,"Yeah, the suffrage movement and civil rights movement was a bunch of clowns. And the climate change movement today. And the union movement for the 40 hour work week and fair wages. Oh wait, no -- they are the best Americans, who made our country great."
997,2020-02-09,Don’t worry Prue just keep you head in the sand. Climate change is real but with sand in your eye you can see the obvious. 
998,2020-02-09,@nswfire @GlobalUnion3 #MorrisonFires #AuspolSoCorrupt #ClimateChange 
